,date,station_name,count(card_id)
34074,2020-08-25,(07111) NQS - RICAURTE,214
34075,2020-09-18,(07111) NQS - RICAURTE,227
34076,2020-08-06,(07112) COMUNEROS,500
34077,2020-02-15,(07112) COMUNEROS,2103
34078,2020-08-22,(07503) SAN MATEO,8959
34079,2020-04-30,(07503) SAN MATEO,6849
34080,2020-03-13,(07503) SAN MATEO,743
34081,2020-07-02,(07505) LEON XIII,3101
34082,2020-06-29,(07506) DESPENSA,218
34083,2020-08-07,(07506) DESPENSA,250
34084,2020-05-13,(08000) Portal Tunal - alimentacion,5611
34085,2020-05-15,(08002) Biblioteca,248
34086,2020-02-01,(09000) Cabecera Usme,4612
34087,2020-05-29,(09000) Cabecera Usme,1753
34088,2020-01-19,(09000) Cabecera Usme,1359
34089,2020-07-05,(09000) Cabecera Usme,558
34090,2020-07-24,(09000) Cabecera Usme - alimentacion,7021
34091,2020-08-07,(09000) Cabecera Usme - alimentacion,3867
34092,2020-04-18,(09003) Socorro,227
34093,2020-05-14,(09003) Socorro,446
34094,2020-04-12,(09003) Socorro,104
34095,2020-03-27,(09004) Santa Lucía,1096
34096,2020-07-01,(09004) Santa Lucía,2839
34097,2020-03-11,(09100) Calle 40 Sur,7648
34098,2020-03-07,(09100) Calle 40 Sur,4955
34099,2020-03-24,(09100) Calle 40 Sur,1518
34100,2020-06-07,(09100) Calle 40 Sur,427
34101,2020-09-27,(09100) Calle 40 Sur,682
34102,2020-07-27,(09101) Quiroga,515
34103,2020-08-05,(09103) Olaya,896
34104,2020-10-12,(09103) Olaya,377
34105,2020-07-01,(09104) Restrepo,1553
34106,2020-07-15,(09104) Restrepo,1141
34107,2020-04-16,(09107) Hortúa,279
34108,2020-05-27,(09107) Hortúa,367
34109,2020-08-11,(09108) Hospital,58
34110,2020-02-11,(09109) Tercer Milenio,1072
34111,2020-01-08,(09109) Tercer Milenio,670
34112,2020-07-31,(09109) Tercer Milenio,177
34113,2020-09-27,(09110) Avenida Jimenez,101
34114,2020-01-30,(09111) Calle 19,747
34115,2020-09-30,(09111) Calle 19,212
34116,2020-07-28,(06106) Recinto Ferial,90
34117,2020-02-09,(07201) Guatoque -Veraguas,94
34118,2020-05-17,(09113) Calle 22,140
34119,2020-04-08,(09115) Calle 34,160
34120,2020-07-15,(09117) Calle 45,260
34121,2020-03-29,(09120) Calle 63,151
34122,2020-04-15,(09120) Calle 63,262
34123,2020-03-09,(09123) Calle 76,122
34124,2020-04-09,(09123) Calle 76,128
34125,2020-04-17,(10000) Portal 20 de Julio,1370
34126,2020-07-21,(10000) Portal 20 de Julio,1799
34127,2020-06-04,(10000) Portal 20 de Julio - alimentacion,4502
34128,2020-03-15,(10000) Portal 20 de Julio - alimentacion,3226
34129,2020-07-16,(10001) Country Sur,937
34130,2020-10-07,(10002) Av. Primero de Mayo,2839
34131,2020-05-19,(10003) Ciudad Jardín,173
34132,2020-05-07,(10005) Bicentenario - alimentacion,195
34133,2020-09-06,(10005) Bicentenario - alimentacion,58
34134,2020-07-24,(10006) San Victorino,73
34135,2020-05-28,(10007) Las Nieves,67
34136,2020-07-12,(10010) San Bernardo,267
34137,2020-01-02,(10010) San Bernardo,825
34138,2020-05-05,(10010) San Bernardo,473
34139,2020-06-17,(12001) Carrera 43,276
34140,2020-02-24,(12002) CDS - Carrera 32,189
34141,2020-10-09,(40002) Manitas,503
34142,2020-07-30,(40003) Mirador del Paraiso,1724
34143,2020-04-02,(40003) Mirador del Paraiso,847
34144,2020-07-16,(50003) Corral Molinos,1339
34145,2020-04-27,(02000) Cabecera Autopista Norte,344
34146,2020-04-20,(02001) Centro Comercial Santa Fe,177
34147,2020-04-25,(02001) Centro Comercial Santa Fe,115
34148,2020-07-07,(02205) Calle 106,76
34149,2020-07-06,(02302) Virrey,110
34150,2020-05-06,(02303) Calle 85,105
34151,2020-05-24,(03003) 21 ANGELES,79
34152,2020-07-11,(03006) NIZA - CALLE 127,101
34153,2020-07-30,(03011) SUBA - CALLE 100,116
34154,2020-06-23,(04000) Cabecera Calle 80 - intermunicipal,541
34155,2020-06-06,(05105) Pradera,122
34156,2020-06-20,(06102) Salitre El Greco,51
34157,2020-08-21,(06108) Concejo de Bogotá,71
34158,2020-02-29,(06108) Concejo de Bogotá,174
34159,2020-05-05,(07002) MADELENA,491
34160,2020-03-12,(07010) Bosa,25
34161,2020-01-10,(07101) CASTELLANA,221
34162,2020-08-05,(07107) U. NACIONAL,106
34163,2020-07-10,(07113) SANTA ISABEL,414
34164,2020-05-16,(09114) Calle 26,75
34165,2020-08-22,(09117) Calle 45,228
34166,2020-08-12,(09120) Calle 63,352
34167,2020-09-01,(09123) Calle 76,194
34168,2020-07-31,(10003) Ciudad Jardín,201
34169,2020-10-03,(10005) Bicentenario,41
34170,2020-07-24,(10008) San Diego,52
34171,2020-03-06,(12004) Carrera 22,234
34172,2020-01-24,(14004) Museo del Oro,197
34173,2020-03-09,(02105) Calle 142,125
34174,2020-10-11,(02205) Calle 106,43
34175,2020-06-29,(05105) Pradera,74
34176,2020-08-01,(06107) Ciudad Universitaria,35
34177,2020-07-13,(07101) CASTELLANA,54
34178,2020-03-02,(07102) NQS - CALLE 75,404
34179,2020-07-19,(09121) Las Flores,91
34180,2020-09-23,(14001) La Sabana,43
34181,2020-04-05,(40001) Juan Pablo II,103
34182,2020-04-26,(03005) SUBA - AV. BOYACA,72
34183,2020-04-13,(06101) El Tiempo,69
34184,2020-02-23,(06103) CAN,149
34185,2020-10-04,(06108) Concejo de Bogotá,22
34186,2020-07-07,(07102) NQS - CALLE 75,115
34187,2020-07-22,(07102) NQS - CALLE 75,98
34188,2020-05-04,(07104) Simon Bolivar,122
34189,2020-06-25,(10008) San Diego,65
34190,2020-03-20,(12007) Zona Industrial,54
34191,2020-08-31,(14001) La Sabana,44
34192,2020-09-06,(14001) La Sabana,17
34193,2020-04-30,(02303) Calle 85,109
34194,2020-04-09,(06106) Recinto Ferial,33
34195,2020-04-18,(07008) NQS - Calle 30 Sur,113
34196,2020-09-12,(10008) San Diego,38
34197,2020-08-06,(12007) Zona Industrial,52
34198,2020-04-28,(05101) Mandalay - Cr.73,59
34199,2020-08-08,(07102) NQS - CALLE 75,62
34200,2020-08-19,(07107) U. NACIONAL,110
34201,2020-10-04,(07110) PALOQUEMAO,58
34202,2020-04-04,(09114) Calle 26,56
34203,2020-08-10,(10004) Policarpa,206
34204,2020-05-24,(12007) Zona Industrial,25
34205,2020-08-10,(03010) PUENTE LARGO,73
34206,2020-04-25,(02103) Mazurén,62
34207,2020-10-11,(07101) CASTELLANA,31
34208,2020-05-29,(03004) GRATAMIRA,15
34209,2020-04-09,(06109) Centro Memoria,34
34210,2020-03-12,(09105) Río Fucha,17
34211,2020-04-15,(03004) GRATAMIRA,17
34212,2020-05-11,(03004) GRATAMIRA,17
34213,2020-05-23,(03004) GRATAMIRA,12
34214,2020-10-06,(06103) CAN,96
34215,2020-03-22,(10007) Las Nieves,20
34216,2020-06-28,(07110) PALOQUEMAO,56
34217,2020-04-12,(06105) Quinta Paredes,16
34218,2020-10-12,(12000) Puente Aranda,6
34219,2020-08-17,(07108) Av. El Dorado,31
34220,2020-08-09,(12003) Ricaurte,15
34221,2019-12-31,(12007) Zona Industrial,5
34222,2020-09-21,(02000) Cabecera Autopista Norte,1014
34223,2020-08-13,(02000) Cabecera Autopista Norte - intermunicipal,540
34224,2020-03-05,(02001) Centro Comercial Santa Fe,5158
34225,2020-10-05,(02001) Centro Comercial Santa Fe,598
34226,2020-02-17,(02101) Toberín,15533
34227,2020-04-03,(02102) Calle 161,84
34228,2020-08-01,(02102) Calle 161,112
34229,2020-08-12,(02102) Calle 161,175
34230,2020-07-10,(02103) Mazurén,166
34231,2020-03-11,(02104) Calle 146,9354
34232,2020-04-05,(02104) Calle 146,111
34233,2020-04-15,(02104) Calle 146,285
34234,2020-08-06,(02200) Alcalá,815
34235,2020-02-09,(02200) Alcalá,1573
34236,2020-08-22,(02201) Prado,413
34237,2020-09-14,(02202) Calle 127,338
34238,2020-07-05,(02202) Calle 127,212
34239,2020-01-30,(03001) LA CAMPIÑA,7511
34240,2020-06-12,(03003) 21 ANGELES,347
34241,2020-05-17,(03003) 21 ANGELES,72
34242,2020-09-06,(03007) HUMEDAL CORDOBA,24
34243,2020-02-12,(03010) PUENTE LARGO,1261
34244,2020-01-15,(03013) RIO NEGRO,484
34245,2020-01-26,(04000) Cabecera Calle 80,1132
34246,2020-07-01,(04000) Cabecera Calle 80,1052
34247,2020-08-25,(04000) Cabecera Calle 80,910
34248,2020-02-22,(04000) Cabecera Calle 80 - alimentacion,15138
34249,2020-07-24,(04000) Cabecera Calle 80 - alimentacion,4033
34250,2020-07-29,(04001) Quirigua,421
34251,2020-08-31,(04003) Avenida Ciudad de Cali,1180
34252,2020-07-16,(04100) Carrera 77,1181
34253,2020-02-18,(04101) Minuto de Dios,2239
34254,2020-09-04,(04101) Minuto de Dios,312
34255,2020-01-07,(04102) Avenida Boyaca,1312
34256,2020-08-06,(04105) Carrera 53,150
34257,2020-06-19,(04105) Carrera 53,186
34258,2020-05-06,(04106) Carrera 47,139
34259,2020-01-22,(04107) Escuela Militar,267
34260,2020-05-29,(04107) Escuela Militar,32
34261,2020-07-28,(04107) Escuela Militar,40
34262,2020-05-27,(05000) Portal Américas,2551
34263,2020-07-11,(05000) Portal Américas,2444
34264,2020-08-28,(05000) Portal Américas,3785
34265,2020-03-19,(05001) Patio Bonito,4905
34266,2020-07-20,(05001) Patio Bonito,557
34267,2020-01-06,(05002) Tintal,1829
34268,2020-08-23,(05100) Banderas P. Central - alimentacion,804
34269,2020-08-28,(05102) Av. Américas - Av. Boyacá,201
34270,2020-09-14,(05103) Marsella,446
34271,2020-01-22,(06000) Portal Eldorado - alimentacion,17569
34272,2020-09-08,(06000) Portal Eldorado - alimentacion,3928
34273,2020-07-13,(06000) Portal Eldorado - alimentacion,3521
34274,2020-01-22,(06001) Modelia,1638
34275,2020-04-28,(06001) Modelia,114
34276,2020-07-10,(06001) Modelia,185
34277,2020-04-15,(06002) Normandía,149
34278,2020-09-01,(06002) Normandía,190
34279,2020-08-15,(06102) Salitre El Greco,55
34280,2020-01-30,(06104) Gobernación,427
34281,2020-03-02,(06104) Gobernación,448
34282,2020-02-22,(06105) Quinta Paredes,314
34283,2020-02-27,(06106) Recinto Ferial,770
34284,2020-04-20,(06107) Ciudad Universitaria,41
34285,2020-01-16,(06107) Ciudad Universitaria,468
34286,2020-01-01,(07000) Portal Sur,501
34287,2020-08-27,(07000) Portal Sur - alimentacion,8640
34288,2020-04-16,(07000) Portal Sur - alimentacion,4480
34289,2020-07-10,(07000) Portal Sur - alimentacion,9445
34290,2020-05-04,(07000) Portal Sur - alimentacion,5629
34291,2020-03-03,(07001) PERDOMO,5135
34292,2020-04-18,(07001) PERDOMO,289
34293,2020-08-18,(07001) PERDOMO,949
34294,2020-04-09,(07002) MADELENA,134
34295,2020-03-25,(07002) MADELENA,440
34296,2020-03-05,(07003) SEVILLANA,2115
34297,2020-09-25,(07004) VENECIA,1104
34298,2020-10-09,(07004) VENECIA,1198
34299,2020-03-29,(07004) VENECIA,158
34300,2020-08-15,(07006) General Santander,436
34301,2020-09-12,(07006) General Santander,505
34302,2020-02-07,(07006) General Santander - alimentacion,1853
34303,2020-07-22,(07007) NQS - Calle 38A Sur,252
34304,2020-01-12,(07008) NQS - Calle 30 Sur,375
34305,2020-02-28,(07009) SENA,3318
34306,2020-01-09,(07010) Bosa,2170
34307,2020-02-22,(07101) CASTELLANA,159
34308,2020-04-24,(07101) CASTELLANA,36
34309,2020-06-09,(07102) NQS - CALLE 75,100
34310,2020-01-18,(07103) AV. CHILE,924
34311,2020-07-20,(07103) AV. CHILE,130
34312,2020-05-01,(07104) Simon Bolivar,64
34313,2020-08-28,(07106) EL CAMPIN,127
34314,2020-02-17,(07108) Av. El Dorado,455
34315,2020-01-14,(07108) Av. El Dorado,330
34316,2020-01-21,(07111) NQS - RICAURTE,630
34317,2020-05-04,(07111) NQS - RICAURTE,201
34318,2020-01-20,(07112) COMUNEROS,2984
34319,2020-03-01,(07200) Tygua-San José,149
34320,2020-01-02,(07201) Guatoque -Veraguas,335
34321,2020-03-29,(07503) SAN MATEO,2365
34322,2020-09-20,(07504) TERREROS,2136
34323,2020-06-27,(07505) LEON XIII,2441
34324,2020-02-24,(07505) LEON XIII,9063
34325,2020-08-16,(07505) LEON XIII,749
34326,2020-09-20,(07506) DESPENSA,165
34327,2020-08-10,(07506) DESPENSA,521
34328,2020-02-10,(08000) Portal Tunal - alimentacion,27778
34329,2020-01-02,(08000) Portal Tunal - alimentacion,12887
34330,2020-08-26,(08000) Portal Tunal - alimentacion,6504
34331,2020-04-08,(08001) Parque el Tunal,244
34332,2020-01-08,(08002) Biblioteca,770
34333,2020-10-10,(09000) Cabecera Usme - alimentacion,8914
34334,2020-02-04,(09003) Socorro,1719
34335,2020-06-17,(09003) Socorro,560
34336,2020-07-14,(09003) Socorro,408
34337,2020-09-19,(09003) Socorro,545
34338,2020-02-13,(09004) Santa Lucía,7959
34339,2020-05-05,(09004) Santa Lucía,1722
34340,2020-08-14,(09100) Calle 40 Sur,1779
34341,2020-04-04,(09101) Quiroga,125
34342,2020-08-13,(09103) Olaya,950
34343,2020-07-08,(09103) Olaya,1031
34344,2020-01-05,(09104) Restrepo,841
34345,2020-01-19,(09105) Río Fucha,94
34346,2020-10-09,(09107) Hortúa,468
34347,2020-01-25,(09109) Tercer Milenio,531
34348,2020-05-05,(09110) Avenida Jimenez,121
34349,2020-04-24,(09110) Avenida Jimenez,113
34350,2020-03-07,(09111) Calle 19,539
34351,2020-09-15,(03011) SUBA - CALLE 100,115
34352,2020-04-22,(05105) Pradera,111
34353,2020-02-29,(09113) Calle 22,813
34354,2020-06-20,(09113) Calle 22,264
34355,2020-07-01,(09115) Calle 34,247
34356,2020-06-20,(09117) Calle 45,284
34357,2020-01-26,(09118) Marly,1031
34358,2020-02-19,(09119) Calle 57,1780
34359,2020-07-14,(09121) Las Flores,173
34360,2020-06-26,(09121) Las Flores,207
34361,2020-01-07,(09121) Las Flores,608
34362,2020-09-22,(09123) Calle 76,169
34363,2020-05-31,(09123) Calle 76,124
34364,2020-01-02,(10000) Portal 20 de Julio,4778
34365,2020-02-04,(10000) Portal 20 de Julio - alimentacion,12403
34366,2020-07-29,(10000) Portal 20 de Julio - alimentacion,4569
34367,2020-09-12,(10001) Country Sur,1160
34368,2020-06-05,(10005) Bicentenario,42
34369,2020-01-25,(10005) Bicentenario - alimentacion,474
34370,2020-05-23,(10010) San Bernardo,449
34371,2020-09-10,(10010) San Bernardo,575
34372,2020-03-04,(12001) Carrera 43,1346
34373,2020-08-10,(12003) Ricaurte,25
34374,2020-04-26,(40002) Manitas,87
34375,2020-03-07,(40003) Mirador del Paraiso,4154
34376,2020-09-03,(40003) Mirador del Paraiso,1927
34377,2020-09-08,(40003) Mirador del Paraiso,1878
34378,2020-03-31,(50003) Corral Molinos,996
34379,2020-06-07,(02302) Virrey,94
34380,2020-03-24,(02303) Calle 85,167
34381,2020-09-06,(03009) Av. Suba- Calle 116,75
34382,2020-10-07,(03010) PUENTE LARGO,122
34383,2020-07-20,(03012) SUBA - CALLE 95,47
34384,2020-02-27,(03014) SAN MARTIN,168
34385,2019-12-31,(05101) Mandalay - Cr.73,3
34386,2020-05-26,(06001) Modelia,163
34387,2020-05-01,(06102) Salitre El Greco,28
34388,2020-05-07,(06102) Salitre El Greco,61
34389,2020-01-16,(06105) Quinta Paredes,530
34390,2020-04-27,(07010) Bosa,398
34391,2020-05-01,(07109) CAD,124
34392,2020-06-20,(07201) Guatoque -Veraguas,88
34393,2020-04-22,(08000) Portal Tunal,225
34394,2020-04-25,(08000) Portal Tunal,226
34395,2020-04-17,(09109) Tercer Milenio,122
34396,2020-03-15,(09115) Calle 34,320
34397,2020-08-08,(09120) Calle 63,293
34398,2020-06-09,(10003) Ciudad Jardín,223
34399,2020-07-22,(10005) Bicentenario,42
34400,2020-01-10,(12002) CDS - Carrera 32,173
34401,2020-01-05,(02303) Calle 85,240
34402,2020-08-01,(03011) SUBA - CALLE 100,68
34403,2020-01-27,(03014) SAN MARTIN,139
34404,2020-05-01,(04101) Minuto de Dios,67
34405,2020-03-31,(04105) Carrera 53,91
34406,2020-07-15,(04106) Carrera 47,171
34407,2020-06-15,(05107) Américas - Cr.53,65
34408,2020-08-08,(06002) Normandía,118
34409,2020-07-02,(06107) Ciudad Universitaria,61
34410,2020-03-13,(07007) NQS - Calle 38A Sur,28
34411,2020-05-10,(07010) Bosa,167
34412,2020-06-07,(07200) Tygua-San José,57
34413,2020-05-07,(09108) Hospital,44
34414,2020-08-06,(09108) Hospital,62
34415,2020-05-26,(09109) Tercer Milenio,199
34416,2020-08-18,(07105) MOVISTAR ARENA,65
34417,2020-05-24,(09119) Calle 57,92
34418,2020-09-22,(10004) Policarpa,243
34419,2020-04-04,(10004) Policarpa,82
34420,2020-01-23,(10005) Bicentenario,178
34421,2020-07-06,(10005) Bicentenario - alimentacion,260
34422,2020-04-04,(12001) Carrera 43,88
34423,2020-08-01,(12007) Zona Industrial,56
34424,2020-07-05,(14001) La Sabana,22
34425,2020-06-23,(04105) Carrera 53,175
34426,2020-10-04,(04105) Carrera 53,113
34427,2020-05-18,(06107) Ciudad Universitaria,50
34428,2020-06-28,(06107) Ciudad Universitaria,36
34429,2020-05-04,(07113) SANTA ISABEL,218
34430,2020-05-21,(09115) Calle 34,212
34431,2020-10-04,(10008) San Diego,30
34432,2020-01-04,(50002) Corral Calle 40 Sur,58
34433,2020-07-11,(50006) Corral Carrera 77,7
34434,2020-06-20,(02304) Heroes,124
34435,2020-07-15,(02304) Heroes,123
34436,2020-07-25,(02304) Heroes,112
34437,2020-08-23,(03010) PUENTE LARGO,32
34438,2020-06-14,(03013) RIO NEGRO,59
34439,2020-03-24,(10007) Las Nieves,82
34440,2020-04-21,(10008) San Diego,43
34441,2020-07-26,(12004) Carrera 22,17
34442,2020-05-16,(03012) SUBA - CALLE 95,57
34443,2020-05-24,(07105) MOVISTAR ARENA,31
34444,2020-04-29,(10006) San Victorino,54
34445,2020-04-24,(07106) EL CAMPIN,74
34446,2020-04-13,(10005) Bicentenario,27
34447,2020-05-01,(12003) Ricaurte,22
34448,2020-06-09,(12004) Carrera 22,60
34449,2020-08-04,(14005) Las Aguas,95
34450,2020-03-31,(07106) EL CAMPIN,69
34451,2020-06-18,(09116) Avenida 39,80
34452,2020-06-29,(10003) Ciudad Jardín,93
34453,2020-06-12,(12003) Ricaurte,33
34454,2020-10-07,(50006) Corral Carrera 77,13
34455,2020-04-12,(05102) Av. Américas - Av. Boyacá,28
34456,2020-08-16,(04107) Escuela Militar,19
34457,2020-03-20,(12004) Carrera 22,21
34458,2020-04-09,(04108) El Polo,33
34459,2019-12-31,(03003) 21 ANGELES,13
34460,2020-09-28,(14004) Museo del Oro,31
34461,2020-04-05,(07201) Guatoque -Veraguas,13
34462,2020-05-16,(50002) Corral Calle 40 Sur,13
34463,2020-05-10,(50002) Corral Calle 40 Sur,2
34464,2020-04-08,(02000) Cabecera Autopista Norte,432
34465,2020-09-01,(02000) Cabecera Autopista Norte - alimentacion,4644
34466,2020-02-10,(02000) Cabecera Autopista Norte - intermunicipal,6056
34467,2020-03-18,(02000) Cabecera Autopista Norte - intermunicipal,1885
34468,2020-07-24,(02000) Cabecera Autopista Norte - intermunicipal,466
34469,2020-05-12,(02001) Centro Comercial Santa Fe,308
34470,2020-08-22,(02102) Calle 161,102
34471,2020-07-04,(02103) Mazurén,113
34472,2020-06-18,(02104) Calle 146,582
34473,2020-06-26,(02104) Calle 146,620
34474,2020-04-13,(02104) Calle 146,293
34475,2020-02-16,(02105) Calle 142,879
34476,2020-06-17,(02200) Alcalá,1009
34477,2020-04-26,(02200) Alcalá,296
34478,2020-06-08,(02202) Calle 127,312
34479,2020-03-15,(02204) Pepe Sierra,354
34480,2020-03-02,(02205) Calle 106,971
34481,2020-05-20,(02300) Calle 100,335
34482,2020-09-29,(02300) Calle 100,276
34483,2020-01-30,(02302) Virrey,523
34484,2020-08-23,(02302) Virrey,73
34485,2020-01-24,(02303) Calle 85,692
34486,2020-03-01,(02502) Terminal,276
34487,2020-09-23,(02502) Terminal,432
34488,2020-08-20,(03000) Portal Suba,1230
34489,2020-07-25,(03001) LA CAMPIÑA,748
34490,2020-05-07,(03002) SUBA - TV- 91,501
34491,2020-06-12,(03002) SUBA - TV- 91,786
34492,2020-06-17,(03003) 21 ANGELES,356
34493,2020-08-20,(03003) 21 ANGELES,303
34494,2020-03-21,(03003) 21 ANGELES,102
34495,2020-03-18,(03005) SUBA - AV. BOYACA,925
34496,2020-07-03,(03007) HUMEDAL CORDOBA,57
34497,2020-01-13,(03007) HUMEDAL CORDOBA,508
34498,2020-06-20,(03011) SUBA - CALLE 100,99
34499,2020-02-18,(03011) SUBA - CALLE 100,849
34500,2020-07-10,(03011) SUBA - CALLE 100,114
34501,2020-04-26,(03012) SUBA - CALLE 95,34
34502,2020-10-08,(03013) RIO NEGRO,121
34503,2020-08-28,(04000) Cabecera Calle 80 - alimentacion,4662
34504,2020-01-20,(04000) Cabecera Calle 80 - intermunicipal,3041
34505,2020-03-04,(04000) Cabecera Calle 80 - intermunicipal,3687
34506,2020-03-15,(04000) Cabecera Calle 80 - intermunicipal,295
34507,2020-07-04,(04000) Cabecera Calle 80 - intermunicipal,305
34508,2020-09-18,(04000) Cabecera Calle 80 - intermunicipal,646
34509,2020-01-08,(04000) Cabecera Calle 80 - intermunicipal,2107
34510,2020-09-28,(04000) Cabecera Calle 80 - intermunicipal,647
34511,2020-04-22,(04002) Carrera 90,385
34512,2020-04-10,(04002) Carrera 90,82
34513,2020-09-23,(04003) Avenida Ciudad de Cali,1478
34514,2020-02-02,(04100) Carrera 77,1549
34515,2020-04-20,(04100) Carrera 77,699
34516,2020-09-23,(04100) Carrera 77,1570
34517,2020-07-14,(05000) Portal Américas - alimentacion,10884
34518,2020-05-07,(05000) Portal Américas - alimentacion,8694
34519,2020-05-21,(05000) Portal Américas - alimentacion,10106
34520,2020-07-23,(05000) Portal Américas - alimentacion,9298
34521,2020-01-29,(05001) Patio Bonito,7738
34522,2020-02-11,(05001) Patio Bonito,8309
34523,2020-05-05,(05001) Patio Bonito,1416
34524,2020-02-09,(05001) Patio Bonito,1849
34525,2020-03-18,(05002) Tintal,7578
34526,2020-05-26,(05005) Transversal 86,388
34527,2020-03-04,(05100) Banderas P. Central,9552
34528,2020-02-02,(05100) Banderas P. Central - alimentacion,3382
34529,2020-09-28,(05100) Banderas P. Central - alimentacion,4150
34530,2020-10-08,(05100) Banderas P. Central - alimentacion,4240
34531,2020-04-26,(05103) Marsella,64
34532,2020-07-23,(05103) Marsella,272
34533,2020-04-08,(05107) Américas - Cr.53,131
34534,2020-05-10,(06000) Portal Eldorado - alimentacion,948
34535,2020-08-17,(06000) Portal Eldorado - alimentacion,1305
34536,2020-07-26,(06100) Av. Rojas,29
34537,2020-05-15,(06101) El Tiempo,78
34538,2020-01-13,(06105) Quinta Paredes,490
34539,2020-02-11,(06106) Recinto Ferial,834
34540,2020-02-29,(06106) Recinto Ferial,448
34541,2020-01-04,(06111) Universidades,618
34542,2020-07-17,(07000) Portal Sur - alimentacion,8160
34543,2020-02-18,(07001) PERDOMO,5367
34544,2020-08-25,(07001) PERDOMO,1000
34545,2020-08-30,(07001) PERDOMO,311
34546,2020-07-03,(07001) PERDOMO,1071
34547,2020-07-22,(07002) MADELENA,625
34548,2020-10-09,(07002) MADELENA,1229
34549,2020-03-21,(07002) MADELENA,235
34550,2020-01-28,(07004) VENECIA,4506
34551,2020-01-20,(07005) ALQUERIA,2294
34552,2020-03-02,(07006) General Santander,3095
34553,2020-04-08,(07006) General Santander,248
34554,2020-08-23,(07006) General Santander,153
34555,2020-05-27,(07007) NQS - Calle 38A Sur,224
34556,2020-08-08,(07007) NQS - Calle 38A Sur,170
34557,2020-03-31,(07008) NQS - Calle 30 Sur,145
34558,2020-02-02,(07009) SENA,860
34559,2020-09-09,(07009) SENA,574
34560,2020-03-16,(07101) CASTELLANA,193
34561,2020-08-28,(07102) NQS - CALLE 75,106
34562,2020-09-10,(07103) AV. CHILE,257
34563,2020-03-05,(07103) AV. CHILE,1417
34564,2020-04-08,(07108) Av. El Dorado,29
34565,2020-02-04,(07109) CAD,1137
34566,2020-09-14,(07112) COMUNEROS,582
34567,2020-06-18,(07112) COMUNEROS,560
34568,2020-06-20,(07113) SANTA ISABEL,275
34569,2020-06-16,(07113) SANTA ISABEL,383
34570,2020-01-21,(07201) Guatoque -Veraguas,668
34571,2020-02-10,(07503) SAN MATEO,44924
34572,2020-02-03,(07504) TERREROS,19384
34573,2020-05-06,(07506) DESPENSA,362
34574,2020-01-12,(08000) Portal Tunal,378
34575,2020-05-19,(08000) Portal Tunal - alimentacion,5848
34576,2020-05-14,(09001) Molinos,2085
34577,2020-01-04,(09002) Consuelo,657
34578,2020-01-14,(09002) Consuelo,1351
34579,2020-06-09,(09003) Socorro,574
34580,2020-09-29,(09003) Socorro,630
34581,2020-08-17,(09003) Socorro,192
34582,2020-02-26,(09100) Calle 40 Sur,8301
34583,2020-07-14,(09101) Quiroga,440
34584,2020-06-16,(09103) Olaya,980
34585,2020-09-19,(09104) Restrepo,1384
34586,2020-09-21,(09104) Restrepo,1470
34587,2020-10-10,(09107) Hortúa,345
34588,2020-02-17,(09109) Tercer Milenio,1017
34589,2020-03-23,(09110) Avenida Jimenez,105
34590,2020-02-11,(09111) Calle 19,844
34591,2020-04-07,(09113) Calle 22,155
34592,2020-10-11,(09114) Calle 26,54
34593,2020-08-29,(09115) Calle 34,191
34594,2020-01-27,(09117) Calle 45,1832
34595,2020-02-14,(09118) Marly,2796
34596,2020-08-29,(09119) Calle 57,207
34597,2020-02-01,(09120) Calle 63,1380
34598,2020-08-10,(09120) Calle 63,326
34599,2020-02-01,(09122) Calle 72,1688
34600,2020-05-22,(09123) Calle 76,185
34601,2020-01-29,(10000) Portal 20 de Julio,9770
34602,2020-09-03,(10000) Portal 20 de Julio - alimentacion,5053
34603,2020-03-12,(10001) Country Sur,83
34604,2020-04-01,(10004) Policarpa,103
34605,2020-08-07,(10005) Bicentenario,22
34606,2020-01-15,(10005) Bicentenario - alimentacion,659
34607,2020-01-31,(10005) Bicentenario - alimentacion,713
34608,2020-04-23,(10005) Bicentenario - alimentacion,174
34609,2020-07-21,(10006) San Victorino,74
34610,2020-01-13,(10007) Las Nieves,209
34611,2020-03-24,(10009) Museo Nacional,138
34612,2020-07-19,(10010) San Bernardo,183
34613,2020-07-21,(12000) Puente Aranda,24
34614,2020-08-14,(12001) Carrera 43,284
34615,2020-01-19,(12007) Zona Industrial,69
34616,2020-07-08,(12007) Zona Industrial,82
34617,2020-10-05,(12007) Zona Industrial,70
34618,2020-02-24,(14004) Museo del Oro,351
34619,2020-06-18,(14004) Museo del Oro,17
34620,2020-03-14,(40001) Juan Pablo II,1272
34621,2020-02-28,(40002) Manitas,1494
34622,2020-09-20,(40002) Manitas,176
34623,2020-04-21,(40002) Manitas,190
34624,2020-08-18,(40003) Mirador del Paraiso,1719
34625,2020-03-26,(40003) Mirador del Paraiso,678
34626,2020-04-26,(40003) Mirador del Paraiso,380
34627,2020-06-20,(50002) Corral Calle 40 Sur,24
34628,2020-10-10,(02202) Calle 127,278
34629,2020-04-30,(02205) Calle 106,76
34630,2020-05-29,(02303) Calle 85,128
34631,2020-09-29,(02303) Calle 85,143
34632,2020-10-04,(02304) Heroes,95
34633,2020-07-26,(03002) SUBA - TV- 91,173
34634,2020-06-30,(03003) 21 ANGELES,362
